company_id,investor_name,sector,series_a_date,series_a_qtr,series_b_date,is_silent
c:42053,SV Angel,IGV,2010-11-01,2010-12-31,2012-04-16,True
c:42053,Timothy Draper,IGV,2010-11-01,2010-12-31,2012-04-16,True
c:42053,Kleiner Perkins Caufield & Byers,IGV,2011-02-01,2011-03-31,2012-04-16,False
c:42053,Index Ventures,IGV,2011-02-01,2011-03-31,2012-04-16,False
c:42053,First Round Capital,IGV,2011-02-01,2011-03-31,2012-04-16,True
c:42055,500 Startups,IGV,2012-01-17,2012-03-31,2012-12-20,True
c:42172,Austin Ventures,IGV,2010-04-14,2010-06-30,2011-09-26,False
c:4219,BlueRun Ventures,IGV,2007-03-13,2007-03-31,2008-04-09,False
c:42221,New Leaf Venture Partners,XBI,2010-02-17,2010-03-31,2012-04-12,True
c:42280,Intel Capital,IGV,2006-04-20,2006-06-30,2007-06-07,False
c:425,Accel Partners,IGV,2008-10-01,2008-12-31,2011-10-18,False
c:425,Sequoia Capital,IGV,2008-10-01,2008-12-31,2011-10-18,False
c:42524,BDC Venture Capital,IGV,2010-03-08,2010-03-31,2012-01-31,False
c:42689,Highland Capital Partners,IGV,2010-02-25,2010-03-31,2011-05-23,True
c:43210,Index Ventures,IGV,2011-04-21,2011-06-30,2012-04-02,False
c:43216,Bessemer Venture Partners,IGV,2011-01-01,2011-03-31,2012-05-03,False
c:43233,Baseline Ventures,IGV,2011-02-02,2011-03-31,2012-04-05,False
c:43233,Benchmark,IGV,2011-02-02,2011-03-31,2012-04-05,False
c:43455,FirstMark Capital,IGV,2011-09-06,2011-09-30,2012-12-06,False
c:43455,First Round Capital,IGV,2011-09-06,2011-09-30,2012-12-06,True
c:43455,First Round Capital,IGV,2010-07-01,2010-09-30,2012-12-06,True
c:43486,Canaan Partners,XBI,2010-11-04,2010-12-31,2012-05-16,False
c:43552,Kleiner Perkins Caufield & Byers,IGV,2010-12-01,2010-12-31,2013-03-05,False
c:43552,Kleiner Perkins Caufield & Byers,IGV,2011-07-19,2011-09-30,2013-03-05,False
c:43560,Steamboat Ventures,IGV,2010-02-24,2010-03-31,2011-02-15,False
c:43665,Greylock Partners,IGV,2010-03-11,2010-03-31,2011-10-11,True
c:437,Sequoia Capital,IGV,2007-12-26,2007-12-31,2008-08-06,False
c:437,SV Angel,IGV,2007-12-26,2007-12-31,2008-08-06,True
c:43755,Atlas Venture,XBI,2006-09-11,2006-09-30,2010-03-29,False
c:43907,MPM Capital,XBI,2010-03-15,2010-03-31,2012-06-13,False
c:43907,New Enterprise Associates,XBI,2010-03-15,2010-03-31,2012-06-13,False
c:43916,MPM Capital,XBI,2010-03-16,2010-03-31,2013-08-27,False
c:44061,Spark Capital,IGV,2011-04-05,2011-06-30,2013-07-16,True
c:44086,Venrock,IGV,2010-03-18,2010-03-31,2011-07-27,False
c:44086,US Venture Partners,IGV,2010-03-18,2010-03-31,2011-07-27,False
c:44086,First Round Capital,IGV,2010-03-18,2010-03-31,2011-07-27,False
c:44086,Felicis Ventures,IGV,2010-03-18,2010-03-31,2011-07-27,True
c:44295,Draper Fisher Jurvetson (DFJ),IGV,2011-05-19,2011-06-30,2013-02-05,False
c:44295,DFJ Gotham Ventures,IGV,2011-05-19,2011-06-30,2013-02-05,False
c:44295,Polaris Partners,IGV,2011-05-19,2011-06-30,2013-02-05,False
c:44295,Zelkova Ventures,IGV,2011-05-19,2011-06-30,2013-02-05,True
c:4446,Kleiner Perkins Caufield & Byers,IGV,2008-01-01,2008-03-31,2010-07-13,False
c:44467,Bessemer Venture Partners,IGV,2010-12-01,2010-12-31,2012-10-03,False
c:44467,Jason Finger,IGV,2010-12-01,2010-12-31,2012-10-03,True
c:44516,Sigma Partners,SOXX,2011-01-12,2011-03-31,2011-07-27,False
c:44640,Crosslink Capital,IGV,2012-03-14,2012-03-31,2013-03-12,False
c:44640,Intel Capital,IGV,2012-03-14,2012-03-31,2013-03-12,False
c:44692,US Venture Partners,IGV,2011-08-29,2011-09-30,2012-06-07,False
c:44692,Webb Investment Network,IGV,2011-08-29,2011-09-30,2012-06-07,True
c:44948,Benchmark,IGV,2011-01-12,2011-03-31,2011-05-05,True
c:44960,Accel Partners,IGV,2011-12-01,2011-12-31,2013-01-07,False
c:45266,Highland Capital Partners,IGV,2009-05-01,2009-06-30,2010-04-26,False
c:45266,Canaan Partners,IGV,2009-05-01,2009-06-30,2010-04-26,False
c:45266,Ron Conway,IGV,2009-05-01,2009-06-30,2010-04-26,True
c:45363,Sequoia Capital,IGV,2010-04-07,2010-06-30,2011-08-24,False
c:4538,Baseline Ventures,IGV,2009-05-19,2009-06-30,2011-11-18,False
c:45478,Hummer Winblad Venture Partners,IGV,2010-03-24,2010-03-31,2011-09-30,False
c:45478,US Venture Partners,IGV,2010-03-24,2010-03-31,2011-09-30,False
c:45529,Index Ventures,IGV,2010-04-11,2010-06-30,2011-02-14,False
c:45529,First Round Capital,IGV,2010-04-11,2010-06-30,2011-02-14,True
c:45529,SV Angel,IGV,2010-04-11,2010-06-30,2011-02-14,True
c:45605,Emergence Capital Partners,IGV,2008-11-04,2008-12-31,2010-04-15,False
c:45694,Greylock Partners,IGV,2010-04-13,2010-06-30,2011-06-13,False
c:45694,SV Angel,IGV,2010-04-13,2010-06-30,2011-06-13,True
c:45885,Battery Ventures,IGV,2009-12-31,2009-12-31,2011-09-15,False
c:45885,First Round Capital,IGV,2009-12-31,2009-12-31,2011-09-15,False
c:46007,Third Rock Ventures,XBI,2011-10-18,2011-12-31,2012-09-20,False
c:46007,Kleiner Perkins Caufield & Byers,XBI,2011-10-18,2011-12-31,2012-09-20,False
c:46007,Google Ventures,XBI,2011-10-18,2011-12-31,2012-09-20,False
c:46179,Domain Associates,XBI,2006-10-10,2006-12-31,2011-04-18,False
c:46410,Lightspeed Venture Partners,IGV,2010-10-27,2010-12-31,2011-09-21,False
c:46410,Sequoia Capital,IGV,2010-10-27,2010-12-31,2011-09-21,True
c:46943,Accel Partners,IGV,2011-06-29,2011-06-30,2012-09-17,False
c:46943,New Enterprise Associates,IGV,2011-06-29,2011-06-30,2012-09-17,False
c:46967,RRE Ventures,IGV,2011-03-07,2011-03-31,2013-04-21,False
c:46967,Spark Capital,IGV,2011-03-07,2011-03-31,2013-04-21,False
c:46967,Union Square Ventures,IGV,2011-03-07,2011-03-31,2013-04-21,False
c:47120,Timothy Draper,IGV,2010-01-01,2010-03-31,2012-06-05,False
c:47146,IA Ventures,IGV,2012-01-05,2012-03-31,2013-08-27,False
c:47146,Matrix Partners,IGV,2012-01-05,2012-03-31,2013-08-27,True
c:47218,IA Ventures,IGV,2010-12-20,2010-12-31,2013-07-23,False
c:47218,SV Angel,IGV,2010-12-20,2010-12-31,2013-07-23,True
c:47218,FirstMark Capital,IGV,2012-09-14,2012-09-30,2013-07-23,False
c:47218,IA Ventures,IGV,2012-09-14,2012-09-30,2013-07-23,False
c:47254,Claremont Creek Ventures,SOXX,2011-09-15,2011-09-30,2013-03-11,False
c:47255,Lightspeed Venture Partners,IGV,2008-01-01,2008-03-31,2010-05-03,False
c:47255,Greylock Partners,IGV,2008-01-01,2008-03-31,2010-05-03,False
c:47368,Kleiner Perkins Caufield & Byers,IGV,2010-07-20,2010-09-30,2011-04-14,False
c:47368,Index Ventures,IGV,2010-07-20,2010-09-30,2011-04-14,False
c:47368,SV Angel,IGV,2010-07-20,2010-09-30,2011-04-14,True
c:4753,Benchmark,IGV,2008-04-01,2008-06-30,2010-02-08,False
c:47587,Alloy Ventures,IGV,2010-05-07,2010-06-30,2011-06-06,False
c:47587,North Bridge Venture Partners,IGV,2010-05-07,2010-06-30,2011-06-06,False
c:47828,Lightspeed Venture Partners,IGV,2011-05-25,2011-06-30,2013-08-23,False
c:47828,FLOODGATE,IGV,2011-05-25,2011-06-30,2013-08-23,True
c:47828,Michael Birch,IGV,2011-05-25,2011-06-30,2013-08-23,True
c:47871,Battery Ventures,IGV,2012-03-07,2012-03-31,2013-02-05,False
c:4794,Venrock,IGV,2006-08-01,2006-09-30,2007-04-18,True
c:48101,Shasta Ventures,IGV,2011-05-04,2011-06-30,2011-12-13,False
c:48101,First Round Capital,IGV,2011-05-04,2011-06-30,2011-12-13,False
c:48101,Baseline Ventures,IGV,2011-05-04,2011-06-30,2011-12-13,False
c:48101,FLOODGATE,IGV,2011-05-04,2011-06-30,2011-12-13,False
c:48101,500 Startups,IGV,2011-05-04,2011-06-30,2011-12-13,True
c:48183,General Catalyst Partners,IGV,2010-08-31,2010-09-30,2012-05-22,False
c:4830,Madrona Venture Group,IGV,2011-03-29,2011-03-31,2013-03-20,False
c:4832,Canaan Partners,IGV,2007-09-01,2007-09-30,2009-10-01,False
c:48327,FLOODGATE,IGV,2010-06-01,2010-06-30,2012-04-26,True
c:48327,IA Ventures,IGV,2011-05-31,2011-06-30,2012-04-26,False
c:48327,Village Ventures,IGV,2011-05-31,2011-06-30,2012-04-26,False
c:48327,True Ventures,IGV,2011-05-31,2011-06-30,2012-04-26,False
c:48327,Neu Venture Capital,IGV,2011-05-31,2011-06-30,2012-04-26,False
c:48756,In-Q-Tel,IGV,2009-07-01,2009-09-30,2010-06-01,False
c:48759,New Enterprise Associates,XBI,2010-05-28,2010-06-30,2011-06-21,False
c:4892,Benchmark,IGV,2008-04-01,2008-06-30,2008-11-12,False
c:49235,Lightspeed Venture Partners,IGV,2007-01-25,2007-03-31,2011-08-31,True
c:49235,Lightspeed Venture Partners,IGV,2010-12-06,2010-12-31,2011-08-31,True
c:49235,Lightspeed Venture Partners,IGV,2010-12-01,2010-12-31,2011-08-31,True
c:49235,Lightspeed Venture Partners,IGV,2007-01-01,2007-03-31,2011-08-31,True
c:49427,Greycroft Partners,IGV,2010-06-09,2010-06-30,2012-08-21,False
c:49439,Greycroft Partners,IGV,2010-09-27,2010-09-30,2013-05-07,False
c:49520,SoftBank Capital,IGV,2011-04-07,2011-06-30,2013-04-17,False
c:49520,RRE Ventures,IGV,2011-04-07,2011-06-30,2013-04-17,False
c:49520,SV Angel,IGV,2011-04-07,2011-06-30,2013-04-17,True
c:49623,New Enterprise Associates,IGV,2009-07-22,2009-09-30,2011-08-30,False
c:49623,Lightspeed Venture Partners,IGV,2009-07-22,2009-09-30,2011-08-30,False
c:49696,Battery Ventures,IGV,2010-06-14,2010-06-30,2011-11-03,False
c:49877,EPIC Ventures,IGV,2010-03-01,2010-03-31,2011-04-15,False
c:50295,Sequoia Capital,IGV,2010-06-23,2010-06-30,2011-10-24,False
c:5032,Genesis Partners,SOXX,2006-08-08,2006-09-30,2008-05-06,False
c:505,Prism Venture Management,IGV,2007-08-01,2007-09-30,2009-09-15,False
c:50597,RRE Ventures,IGV,2010-06-29,2010-06-30,2011-08-02,False
c:50597,SoftBank Capital,IGV,2010-06-29,2010-06-30,2011-08-02,False
c:50734,IA Ventures,IGV,2010-11-11,2010-12-31,2012-04-24,False
c:5085,Andreessen Horowitz,IGV,2009-10-29,2009-12-31,2010-10-29,False
c:50890,Benchmark,IGV,2011-02-14,2011-03-31,2011-12-07,False
c:50890,First Round Capital,IGV,2011-02-14,2011-03-31,2011-12-07,True
c:51239,Sequoia Capital,IGV,2010-06-23,2010-06-30,2010-08-23,False
c:513,Sigma Partners,IGV,2006-12-01,2006-12-31,2008-04-02,False
c:5147,FirstMark Capital,IGV,2011-11-30,2011-12-31,2013-03-19,False
c:5147,Lerer Ventures,IGV,2011-11-30,2011-12-31,2013-03-19,True
c:51663,Trinity Ventures,IGV,2010-11-23,2010-12-31,2011-07-12,False
c:51663,El Dorado Ventures,IGV,2010-11-23,2010-12-31,2011-07-12,False
c:51663,Webb Investment Network,IGV,2010-11-23,2010-12-31,2011-07-12,False
c:517,Union Square Ventures,IGV,2008-04-07,2008-06-30,2013-06-13,False
c:517,Spark Capital,IGV,2008-04-07,2008-06-30,2013-06-13,False
c:51767,Matrix Partners,IGV,2012-01-04,2012-03-31,2012-10-16,False
c:51767,Atlas Venture,IGV,2012-01-04,2012-03-31,2012-10-16,False
c:51808,Claremont Creek Ventures,XBI,2010-07-13,2010-09-30,2011-03-01,True
c:52073,New Enterprise Associates,IGV,2010-10-04,2010-12-31,2013-10-04,False
c:52073,New Enterprise Associates,IGV,2011-05-09,2011-06-30,2013-10-04,False
c:52126,Accel Partners,IGV,2010-09-17,2010-09-30,2011-05-11,False
c:52126,Norwest Venture Partners,IGV,2010-09-17,2010-09-30,2011-05-11,False
c:52126,FLOODGATE,IGV,2010-09-17,2010-09-30,2011-05-11,False
c:52269,North Bridge Venture Partners,IGV,2010-07-21,2010-09-30,2010-09-22,False
c:52269,Greylock Partners,IGV,2010-07-21,2010-09-30,2010-09-22,False
c:52406,Austin Ventures,XBI,2010-08-30,2010-09-30,2012-06-05,False
c:52416,Amicus Capital,IGV,2010-06-01,2010-06-30,2011-07-26,True
c:52416,Amicus Capital,IGV,2010-03-12,2010-03-31,2011-07-26,True
c:5274,Atlas Venture,IGV,2006-04-14,2006-06-30,2006-12-18,False
c:52750,Greylock Partners,IGV,2011-09-28,2011-09-30,2012-08-29,False
c:52750,Felicis Ventures,IGV,2011-09-28,2011-09-30,2012-08-29,False
c:52750,FLOODGATE,IGV,2011-09-28,2011-09-30,2012-08-29,True
c:52760,Alta Partners,XBI,2008-07-07,2008-09-30,2010-07-26,False
c:5293,Khosla Ventures,SOXX,2007-06-01,2007-06-30,2008-02-12,False
c:53,Bessemer Venture Partners,IGV,2006-10-01,2006-12-31,2007-05-01,True
c:531,Morgenthaler Ventures,IGV,2007-08-01,2007-09-30,2008-11-25,False
c:5314,Ron Conway,IGV,2008-02-01,2008-03-31,2008-05-13,True
c:5316,North Bridge Venture Partners,IGV,2007-02-22,2007-03-31,2008-05-01,False
c:53276,New Enterprise Associates,XBI,2006-12-06,2006-12-31,2012-11-13,False
c:53343,Hummer Winblad Venture Partners,IGV,2011-04-06,2011-06-30,2012-07-17,False
c:53343,Crosslink Capital,IGV,2011-04-06,2011-06-30,2012-07-17,True
c:53343,True Ventures,IGV,2011-04-06,2011-06-30,2012-07-17,False
c:5342,Hummer Winblad Venture Partners,IGV,2008-04-15,2008-06-30,2005-07-19,False
c:53451,New Enterprise Associates,IGV,2011-02-02,2011-03-31,2011-10-31,False
c:53451,Valhalla Partners,IGV,2011-02-02,2011-03-31,2011-10-31,False
c:53451,Novak Biddle Venture Partners,IGV,2011-02-02,2011-03-31,2011-10-31,False
c:53516,Highway 12 Ventures,IGV,2010-09-15,2010-09-30,2012-01-12,False
c:53516,Techstars,IGV,2010-09-15,2010-09-30,2012-01-12,True
c:53625,First Round Capital,IGV,2011-04-18,2011-06-30,2012-05-09,True
c:53757,500 Startups,IGV,2011-03-14,2011-03-31,2013-08-06,True
c:53757,Webb Investment Network,IGV,2011-03-14,2011-03-31,2013-08-06,True
c:53757,Webb Investment Network,IGV,2011-09-08,2011-09-30,2013-08-06,True
c:5411,Greycroft Partners,IGV,2008-05-14,2008-06-30,2009-10-16,False
c:5454,Accel Partners,IGV,2006-04-01,2006-06-30,2008-10-14,True
c:54545,Ignition Partners,IGV,2011-01-25,2011-03-31,2012-06-12,False
c:54701,Flybridge Capital Partners,IGV,2010-08-19,2010-09-30,2011-04-18,False
c:54701,First Round Capital,IGV,2010-08-19,2010-09-30,2011-04-18,False
c:54701,Ron Conway,IGV,2010-08-19,2010-09-30,2011-04-18,True
c:5487,ATA Ventures,IGV,2007-11-01,2007-12-31,2008-06-12,False
c:54912,InterSouth Partners,IGV,2010-08-23,2010-09-30,2011-08-22,False
c:54973,Mohr Davidow Ventures,XBI,2011-03-23,2011-03-31,2013-05-08,False
c:54973,Mayfield Fund,XBI,2011-12-06,2011-12-31,2013-05-08,False
c:54973,Mohr Davidow Ventures,XBI,2011-12-06,2011-12-31,2013-05-08,False
c:55043,Accel Partners,IGV,2010-11-03,2010-12-31,2011-05-29,False
c:5508,US Venture Partners,IGV,2008-08-14,2008-09-30,2010-12-13,False
c:5508,Venrock,IGV,2008-08-14,2008-09-30,2010-12-13,False
c:55121,Index Ventures,IGV,2011-03-08,2011-03-31,2012-06-19,False
c:55307,Madrona Venture Group,IGV,2011-01-01,2011-03-31,2011-08-10,False
c:55307,First Round Capital,IGV,2011-01-01,2011-03-31,2011-08-10,False
c:55307,Ignition Partners,IGV,2011-01-01,2011-03-31,2011-08-10,False
c:5543,Intel Capital,IGV,2007-07-23,2007-09-30,2008-11-12,False
c:5543,First Round Capital,IGV,2007-07-23,2007-09-30,2008-11-12,False
c:55445,Battery Ventures,IGV,2011-09-13,2011-09-30,2013-08-15,True
c:55445,500 Startups,IGV,2011-09-13,2011-09-30,2013-08-15,True
c:55473,vSpring Capital,XBI,2010-08-30,2010-09-30,2011-01-04,False
c:55474,US Venture Partners,XBI,2010-08-30,2010-09-30,2012-06-27,False
c:555,Canaan Partners,IGV,2007-08-23,2007-09-30,2009-03-19,False
c:55658,New Enterprise Associates,IGV,2010-09-02,2010-09-30,2012-08-14,False
c:5585,First Round Capital,IGV,2007-05-01,2007-06-30,2009-02-25,False
c:56159,BDC Venture Capital,XBI,2010-09-07,2010-09-30,2012-11-02,False
c:5617,First Round Capital,IGV,2007-01-29,2007-03-31,2008-07-29,False
c:56445,Highway 12 Ventures,IGV,2010-10-12,2010-12-31,2013-06-12,False
c:56616,Trinity Ventures,IGV,2010-09-14,2010-09-30,2011-03-01,False
c:5669,Accel Partners,IGV,2008-05-21,2008-06-30,2009-04-07,False
c:5669,First Round Capital,IGV,2008-05-21,2008-06-30,2009-04-07,False
c:5669,Ron Conway,IGV,2008-05-21,2008-06-30,2009-04-07,True
c:56757,Spark Capital,IGV,2010-09-15,2010-09-30,2011-01-03,False
c:56757,First Round Capital,IGV,2010-09-15,2010-09-30,2011-01-03,False
c:57003,FirstMark Capital,IGV,2011-03-03,2011-03-31,2013-03-21,False
c:57045,Lightspeed Venture Partners,IGV,2010-09-20,2010-09-30,2011-01-25,False
c:57045,New Enterprise Associates,IGV,2010-09-20,2010-09-30,2011-01-25,False
c:57066,First Round Capital,IGV,2010-01-01,2010-03-31,2013-06-13,False
c:57066,Felicis Ventures,IGV,2010-01-01,2010-03-31,2013-06-13,True
c:57103,Trinity Ventures,IGV,2010-09-21,2010-09-30,2011-06-07,False
c:57103,Mohr Davidow Ventures,IGV,2010-09-21,2010-09-30,2011-06-07,False
c:57258,IA Ventures,IGV,2011-07-11,2011-09-30,2012-11-12,False
c:57258,IA Ventures,IGV,2012-05-02,2012-06-30,2012-11-12,False
c:57418,Highland Capital Partners,IGV,2009-01-01,2009-03-31,2011-05-11,False
c:57700,RRE Ventures,IGV,2010-09-29,2010-09-30,2012-08-14,False
c:57700,Greycroft Partners,IGV,2010-09-29,2010-09-30,2012-08-14,False
c:58042,Shasta Ventures,IGV,2012-06-30,2012-06-30,2013-07-31,False
c:58115,InterSouth Partners,IGV,2010-10-05,2010-12-31,2012-03-01,False
c:58115,Intel Capital,IGV,2010-11-17,2010-12-31,2012-03-01,False
c:58255,Accel Partners,IGV,2009-08-01,2009-09-30,2011-01-17,False
c:5867,New Enterprise Associates,IGV,2006-05-08,2006-06-30,2012-05-09,False
c:58809,Lightspeed Venture Partners,IGV,2011-07-21,2011-09-30,2012-01-19,True
c:58809,Flybridge Capital Partners,IGV,2011-07-21,2011-09-30,2012-01-19,True
c:58846,Bessemer Venture Partners,IGV,2011-05-07,2011-06-30,2011-10-07,False
c:58846,FirstMark Capital,IGV,2011-05-07,2011-06-30,2011-10-07,False
c:58846,Michael Birch,IGV,2011-05-07,2011-06-30,2011-10-07,True
c:58846,Ron Conway,IGV,2011-05-07,2011-06-30,2011-10-07,True
c:58916,FirstMark Capital,IGV,2011-07-27,2011-09-30,2012-04-26,False
c:58944,Accel Partners,IGV,2011-07-12,2011-09-30,2012-09-20,False
c:59031,Matrix Partners,IGV,2010-11-29,2010-12-31,2011-07-25,False
c:59431,Battery Ventures,IGV,2010-11-04,2010-12-31,2012-04-11,False
c:59431,Battery Ventures,IGV,2011-09-07,2011-09-30,2012-04-11,False
c:5946,Accel Partners,IGV,2008-07-15,2008-09-30,2010-06-01,False
c:5951,Kleiner Perkins Caufield & Byers,IGV,2010-05-01,2010-06-30,2008-01-14,False
c:59710,Accel Partners,IGV,2010-08-27,2010-09-30,2011-06-21,False
c:59772,Foundry Group,IGV,2011-04-06,2011-06-30,2013-03-20,False
c:59859,Spark Capital,IGV,2011-08-15,2011-09-30,2013-06-25,False
c:59859,Accel Partners,IGV,2011-08-15,2011-09-30,2013-06-25,True
c:5986,Bay Partners,IGV,2008-08-01,2008-09-30,2009-08-17,False
c:60250,Index Ventures,XBI,2010-10-27,2010-12-31,2013-09-04,False
c:60250,Index Ventures,XBI,2011-01-11,2011-03-31,2013-09-04,False
c:60361,Bessemer Venture Partners,IGV,2010-10-28,2010-12-31,2013-03-13,False
c:60361,Columbia Capital,IGV,2010-10-28,2010-12-31,2013-03-13,False
c:60361,Kleiner Perkins Caufield & Byers,IGV,2010-10-28,2010-12-31,2013-03-13,False
c:60371,Rembrandt Venture Partners,IGV,2011-09-01,2011-09-30,2012-06-21,False
c:60371,Foundation Capital,IGV,2011-09-01,2011-09-30,2012-06-21,False
c:60797,ff Venture Capital,IGV,2010-09-01,2010-09-30,2011-11-01,False
c:60797,RRE Ventures,IGV,2010-09-01,2010-09-30,2011-11-01,False
c:6110,Canaan Partners,IGV,2007-01-01,2007-03-31,2008-06-03,False
c:61185,First Round Capital,IGV,2010-12-06,2010-12-31,2011-08-04,True
c:61185,FLOODGATE,IGV,2010-12-06,2010-12-31,2011-08-04,True
c:61204,Opus Capital,IGV,2012-06-01,2012-06-30,2013-03-12,False
c:61204,Shasta Ventures,IGV,2012-06-01,2012-06-30,2013-03-12,False
c:61204,Google Ventures,IGV,2012-06-01,2012-06-30,2013-03-12,False
c:61204,Google Ventures,IGV,2012-06-01,2012-06-30,2013-03-12,False
c:61204,Opus Capital,IGV,2012-06-01,2012-06-30,2013-03-12,False
c:61204,Shasta Ventures,IGV,2012-06-01,2012-06-30,2013-03-12,False
c:61254,Trinity Ventures,IGV,2011-02-17,2011-03-31,2012-07-16,False
c:61254,Venrock,IGV,2011-02-17,2011-03-31,2012-07-16,False
c:61282,Flybridge Capital Partners,IGV,2010-11-10,2010-12-31,2011-05-01,False
c:6158,Kleiner Perkins Caufield & Byers,IGV,2007-07-01,2007-09-30,2009-04-13,False
c:61664,Shasta Ventures,SOXX,2010-09-21,2010-09-30,2011-08-01,False
c:61664,Kleiner Perkins Caufield & Byers,SOXX,2010-09-21,2010-09-30,2011-08-01,False
c:61691,Bessemer Venture Partners,XBI,2010-11-16,2010-12-31,2011-07-14,False
c:61691,Cardinal Partners,XBI,2010-11-16,2010-12-31,2011-07-14,False
c:61691,MPM Capital,XBI,2010-11-16,2010-12-31,2011-07-14,False
c:617,Hummer Winblad Venture Partners,IGV,2006-10-01,2006-12-31,2007-05-22,False
c:61783,Foundry Group,IGV,2009-01-01,2009-03-31,2010-11-30,False
c:61783,Foundry Group,IGV,2009-10-01,2009-12-31,2010-11-30,False
c:62424,True Ventures,IGV,2010-12-30,2010-12-31,2011-12-19,False
c:62432,SoftBank Capital,IGV,2010-01-01,2010-03-31,2010-11-24,False
c:63505,Andreessen Horowitz,IGV,2010-12-08,2010-12-31,2011-10-21,False
c:63505,Greylock Partners,IGV,2010-12-08,2010-12-31,2011-10-21,False
c:63505,500 Startups,IGV,2010-12-08,2010-12-31,2011-10-21,True
c:637,Highland Capital Partners,IGV,2007-05-01,2007-06-30,2007-09-05,False
c:6384,Fidelity Ventures,IGV,2007-10-01,2007-12-31,2009-02-26,True
c:6384,Prism Venture Management,IGV,2007-10-01,2007-12-31,2009-02-26,False
c:64572,Trinity Ventures,IGV,2011-09-21,2011-09-30,2013-05-22,False
c:64601,Shasta Ventures,IGV,2011-05-10,2011-06-30,2013-01-15,False
c:64601,FLOODGATE,IGV,2011-05-10,2011-06-30,2013-01-15,False
c:64760,Charles River Ventures,IGV,2011-10-14,2011-12-31,2012-05-16,False
c:6525,Intel Capital,IGV,2009-12-15,2009-12-31,2010-06-01,False
c:6526,Intel Capital,IGV,2008-06-03,2008-06-30,2010-08-25,False
c:65680,MPM Capital,XBI,2011-01-07,2011-03-31,2011-12-07,False
c:65691,Accel Partners,IGV,2012-03-02,2012-03-31,2013-04-09,False
c:65827,Canaan Partners,XBI,2011-01-10,2011-03-31,2013-09-11,False
c:65916,Draper Fisher Jurvetson (DFJ),IGV,2010-08-13,2010-09-30,2013-03-06,False
c:65919,Battery Ventures,IGV,2010-01-01,2010-03-31,2012-04-01,False
c:65919,Qualcomm Ventures,IGV,2010-01-01,2010-03-31,2012-04-01,True
c:65919,Bessemer Venture Partners,IGV,2010-01-01,2010-03-31,2012-04-01,True
c:65919,Battery Ventures,IGV,2012-01-01,2012-03-31,2012-04-01,False
c:65919,Greycroft Partners,IGV,2012-01-01,2012-03-31,2012-04-01,True
c:65919,Qualcomm Ventures,IGV,2012-01-01,2012-03-31,2012-04-01,True
c:6592,Accel Partners,IGV,2006-05-10,2006-06-30,2007-06-05,False
c:6592,Benchmark,IGV,2006-05-10,2006-06-30,2007-06-05,False
c:6595,InterSouth Partners,IGV,2006-08-11,2006-09-30,2008-01-22,False
c:66124,First Round Capital,IGV,2011-07-06,2011-09-30,2013-01-01,True
c:66124,SV Angel,IGV,2011-07-06,2011-09-30,2013-01-01,True
c:66124,Lerer Ventures,IGV,2011-07-06,2011-09-30,2013-01-01,True
c:66124,Menlo Ventures,IGV,2011-09-22,2011-09-30,2013-01-01,True
c:66124,First Round Capital,IGV,2011-09-22,2011-09-30,2013-01-01,True
c:66124,Lerer Ventures,IGV,2011-09-22,2011-09-30,2013-01-01,True
c:66211,Grotech Ventures,IGV,2012-03-08,2012-03-31,2013-09-10,False
c:66211,David Cohen,IGV,2012-03-08,2012-03-31,2013-09-10,True
c:66843,Grotech Ventures,IGV,2013-01-16,2013-03-31,2013-07-16,False
c:66920,Hummer Winblad Venture Partners,IGV,2011-06-21,2011-06-30,2013-02-04,False
c:66920,True Ventures,IGV,2011-06-21,2011-06-30,2013-02-04,False
c:67056,Madrona Venture Group,IGV,2010-01-01,2010-03-31,2011-04-19,False
c:67057,Nexus Venture Partners,IGV,2011-01-25,2011-03-31,2011-07-28,False
c:67086,Opus Capital,IGV,2011-05-10,2011-06-30,2013-07-08,False
c:67092,General Catalyst Partners,IGV,2011-08-01,2011-09-30,2012-09-05,False
c:6746,Spark Capital,IGV,2008-11-18,2008-12-31,2009-08-12,False
c:6746,Union Square Ventures,IGV,2008-11-18,2008-12-31,2009-08-12,False
c:67695,First Round Capital,IGV,2011-02-01,2011-03-31,2012-02-23,False
c:67880,Sequoia Capital,IGV,2011-02-03,2011-03-31,2011-07-28,False
c:67880,SV Angel,IGV,2011-02-03,2011-03-31,2011-07-28,True
c:67880,Felicis Ventures,IGV,2011-02-03,2011-03-31,2011-07-28,True
c:67916,Atlas Venture,IGV,2012-05-14,2012-06-30,2013-06-04,False
c:67916,Bessemer Venture Partners,IGV,2012-05-14,2012-06-30,2013-06-04,True
c:67916,Salesforce,IGV,2012-05-14,2012-06-30,2013-06-04,True
c:68164,Benchmark,IGV,2011-04-27,2011-06-30,2012-04-11,False
c:68295,OrbiMed Advisors,XBI,2011-02-28,2011-03-31,2013-09-03,False
c:68295,Polaris Partners,XBI,2011-02-28,2011-03-31,2013-09-03,False
c:68444,Carmel Ventures,IGV,2010-06-01,2010-06-30,2011-05-12,False
c:68444,Spark Capital,IGV,2010-06-01,2010-06-30,2011-05-12,False
c:68991,Khosla Ventures,IGV,2009-07-31,2009-09-30,2010-07-26,False
c:68995,Highway 12 Ventures,IGV,2011-02-17,2011-03-31,2013-08-28,False
