investor,deg_in,deg_out,betweenness,eigenvector,out_deg_wt,tps,portfolio_size,rank_deg_out,rank_betweenness,rank_eigenvector,rank_tps,rank_divergence
Western Technology Investment,0.006363636363636364,0.0,0.0,0.005800544624287245,0.0,0.0840330713998669,27.0,934,644,318,387,547
Calumet Venture Fund,0.0018181818181818182,0.0009090909090909091,0.0,1.8917018145661786e-18,0.7868,0.0840251245541049,1.0,710,644,699,388,322
Bill Watkins,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.5736,0.0840251245541049,1.0,575,644,931,388,187
Neoteny,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.2974,0.0835258241448569,1.0,575,644,931,390,185
CID Group,0.0018181818181818182,0.0027272727272727275,0.0,0.0001924246365042471,2.3895,0.0833641438753309,5.0,429,644,524,391,38
Harbinger Ventures,0.0036363636363636364,0.008181818181818182,0.0,0.003519922057954011,6.2964,0.0832739766459901,6.0,99,644,373,392,293
Sunstone Capital,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,0.9792,0.0827546517531415,16.0,575,644,931,393,182
Foundation Capital,0.01090909090909091,0.011818181818181818,0.014836928464007542,0.046048061073580344,8.9,0.0820220408764052,57.0,45,33,59,394,349
KPG Ventures,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.5796,0.0816396689222713,9.0,710,644,931,395,315
Caja Navarra,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,2.3718,0.0809222522984453,1.0,429,644,931,396,33
SmartForest Ventures,0.0027272727272727275,0.004545454545454545,0.0,0.007504601885178548,2.1374,0.0806657616945794,5.0,250,644,289,397,147
Austin Ventures,0.006363636363636364,0.015454545454545455,0.01695809297209939,0.04620405606931507,12.6526,0.0806457476763933,68.0,33,28,58,398,365
Incubic Venture Fund,0.0018181818181818182,0.0,0.0,6.013758391775401e-18,0.0,0.0802604494991991,2.0,934,644,666,399,535
Highland Capital Partners,0.00909090909090909,0.008181818181818182,0.006217593320015264,0.02801940144984095,4.781,0.0800847770409149,95.0,99,77,120,400,301
CrunchFund,0.0036363636363636364,0.004545454545454545,0.0,0.00744179962271924,2.6305,0.0797536991960272,59.0,250,644,292,401,151
Keynote Ventures,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7307,0.078857107838335,8.0,710,644,931,402,308
The Trisiras Group,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,2.016,0.0782146212849395,2.0,429,644,931,403,26
Stanford University,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,2.4252000000000002,0.0776827534733281,12.0,429,644,931,404,25
Ignition Partners,0.023636363636363636,0.01,0.006543063006442055,0.16518615987429883,9.9094,0.0774640239674743,68.0,70,73,9,405,335
WRF Capital,0.0027272727272727275,0.0027272727272727275,0.0,0.02776208231575689,1.9722,0.0773741582232745,15.0,429,644,121,406,23
Andy Liu,0.0,0.007272727272727273,0.0,6.450860072587633e-20,4.505,0.0773213999187891,4.0,119,644,931,407,288
DCM,0.0027272727272727275,0.0036363636363636364,0.0,0.007504601885178548,1.5655999999999999,0.0769494376521202,49.0,319,644,289,408,89
Highway 12 Ventures,0.015454545454545455,0.01090909090909091,0.012117199015360673,0.03440091058318195,6.2856,0.0768970851062105,15.0,56,44,98,409,353
3TS Capital Partners,0.0018181818181818182,0.0027272727272727275,0.0,0.0027582771960386002,2.1459,0.0768846748078083,3.0,429,644,402,410,19
High Country Venture,0.014545454545454545,0.01,0.004133839120708103,0.019762685126001375,8.4589,0.0765745345836367,12.0,70,97,157,411,341
Sand Hill Angels,0.0018181818181818182,0.0036363636363636364,0.0,3.4163931155352034e-05,2.4356,0.0763461417419191,15.0,319,644,547,412,93
Joe Proto,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,0.8354,0.0762394463942747,1.0,575,644,931,413,162
Altos Ventures,0.0018181818181818182,0.0036363636363636364,0.0,0.00044986185826798974,1.7905,0.0760923186056073,19.0,319,644,493,414,95
Novak Biddle Venture Partners,0.005454545454545455,0.006363636363636364,8.97847410832529e-05,0.04430915670270621,5.7276,0.0758566506082902,29.0,144,184,62,415,271
North Bridge Venture Partners,0.02,0.02181818181818182,0.03653677807456623,0.0849013667010239,19.6314,0.0756424027032105,67.0,12,9,26,416,404
Jubilee Investments,0.0,0.004545454545454545,0.0,6.450860072587633e-20,3.1929999999999996,0.0754242582217185,3.0,250,644,931,417,167
Smac Partners,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,2.8848,0.0753939838297605,4.0,319,644,931,418,99
Venrock,0.017272727272727273,0.01090909090909091,0.018574218311597945,0.06170458592272721,8.0085,0.0753322965943565,80.0,56,25,36,419,363
Mayfield Fund,0.013636363636363636,0.00909090909090909,0.007250117842472672,0.09056907506737526,7.0649999999999995,0.0751853161832612,79.0,83,68,24,420,337
Centerpoint Ventures,0.0009090909090909091,0.0018181818181818182,0.0,5.318018155264099e-16,1.3006,0.0744247948923162,7.0,575,644,624,421,154
Masthead Venture Partners,0.0027272727272727275,0.0018181818181818182,0.0,0.0003642339201407379,0.7312,0.0733248870703632,12.0,575,644,500,422,153
TDF Fund (Telecommunications Development Fund),0.004545454545454545,0.004545454545454545,0.0031761352158200715,0.01499203908765786,3.1929999999999996,0.0732625787299921,9.0,250,113,201,423,173
Geoff Entress,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.238,0.0728836581522698,9.0,575,644,931,424,151
PacRim Venture Partners,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0316,0.0721010102739526,3.0,575,644,931,425,150
TeleSoft Partners,0.008181818181818182,0.005454545454545455,0.002199726156539696,0.013629235659810673,3.8538,0.0716330236707,6.0,192,123,220,426,234
High Peaks Venture Partners,0.0036363636363636364,0.011818181818181818,0.007912280307961662,0.023590572575975577,6.8513,0.0715499391762603,21.0,45,65,136,427,382
Atlas Venture,0.006363636363636364,0.008181818181818182,0.012884110345446792,0.02996195462898505,5.4153,0.0713263478573031,87.0,99,41,114,428,329
Siemens Venture Capital,0.0009090909090909091,0.0018181818181818182,0.0,0.0014464025163990763,1.3134,0.0707816432334955,14.0,575,644,450,429,146
California Technology Ventures,0.0018181818181818182,0.0036363636363636364,0.0,1.6654286733536896e-13,2.542,0.0701300356006763,5.0,319,644,591,430,111
CMEA Capital,0.0036363636363636364,0.0027272727272727275,0.0004377006127808579,0.01873531390714789,1.8184,0.0699471669796447,22.0,429,166,165,431,2
Metamorphic Ventures,0.0009090909090909091,0.0009090909090909091,0.0,0.0015475879386040465,0.699,0.0689322531063523,23.0,710,644,446,432,278
Emergence Capital Partners,0.006363636363636364,0.00909090909090909,0.0038944131444860947,0.03956686653083146,6.9886,0.0679813458829169,30.0,83,98,74,433,350
Doughty Hanson Technology Ventures,0.0009090909090909091,0.0009090909090909091,0.0,1.3759590173686538e-15,0.7398,0.0679383248355966,10.0,710,644,609,434,276
Jarl Mohn,0.008181818181818182,0.006363636363636364,0.0016385715247693655,0.012817552132301815,4.766299999999999,0.0678537215410966,9.0,144,132,225,435,291
Triangle Peak Partners,0.02181818181818182,0.0036363636363636364,0.001537563691050706,0.0236035567263346,2.1044,0.0676622539850364,6.0,319,137,135,436,117
Russell Siegelman,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.5796,0.0672328191953867,4.0,710,644,931,437,273
Matrix Partners,0.02090909090909091,0.01,0.004646360351058337,0.06822345114263452,11.0902,0.0671461720546126,89.0,70,92,32,438,368
Inflection Point Ventures,0.0027272727272727275,0.0036363636363636364,0.0,0.00014168379844365064,1.65,0.0670993715467688,3.0,319,644,537,439,120
Forerunner Ventures,0.0027272727272727275,0.0027272727272727275,0.0,0.01026110596872164,1.6758,0.0670546206419209,14.0,429,644,249,440,11
Warner Music Group,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.2198,0.0668947404986236,1.0,575,644,931,441,134
Massachusetts Technology Development Corporation,0.0009090909090909091,0.0,0.0,8.821938200867945e-19,0.0,0.0664704044283483,7.0,934,644,724,442,492
Carmel Ventures,0.006363636363636364,0.01090909090909091,0.01199748602724967,0.02489472225079027,7.2879000000000005,0.0658721008238939,36.0,56,45,130,443,387
Nexus Venture Partners,0.005454545454545455,0.0036363636363636364,0.0001907925748019124,0.019093942682165892,3.1086,0.0648350579549809,32.0,319,181,163,444,125
Simon Equity Partners,0.0009090909090909091,0.0018181818181818182,0.0,2.7866587175926883e-16,1.1842,0.0642848254593463,2.0,575,644,638,445,130
Draper Fisher Jurvetson (DFJ),0.014545454545454545,0.016363636363636365,0.018697672330587417,0.03236380451938067,12.1174,0.0642260389148949,156.0,30,24,102,446,416
WI Harper Group,0.0018181818181818182,0.0,0.0,0.000249001215525106,0.0,0.0641633599865253,18.0,934,644,517,447,487
Oregon Angel Fund,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.4512,0.0639399379665441,8.0,710,644,931,448,262
BRM Capital,0.006363636363636364,0.0018181818181818182,0.0,0.0006288722371763103,1.236,0.0637935510387236,10.0,575,644,483,449,126
Adams Capital Management,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.1069,0.0634068627602013,12.0,575,644,931,450,125
Bezos Expeditions,0.016363636363636365,0.0027272727272727275,0.0004601467980516711,0.03194336144901024,1.8432,0.0633993769668898,17.0,429,164,107,451,22
Startup Capital Ventures,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.2059,0.0631163278016809,5.0,710,644,931,452,258
Bahrain Middle East Bank,0.0036363636363636364,0.0036363636363636364,0.0,2.1155329549598306e-10,3.0228,0.0629076164293239,1.0,319,644,571,453,134
BlueRun Ventures,0.0036363636363636364,0.0027272727272727275,0.0002693542232497587,0.0052472739105709956,1.7021,0.0627503199550877,37.0,429,175,331,454,25
Silverton Partners,0.0027272727272727275,0.0036363636363636364,0.00021323876007272566,0.01568024274376711,2.5547,0.0624411062045056,12.0,319,179,189,455,136
Bill Tai,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.4973,0.0622585203017536,7.0,429,644,931,456,27
The Hit Forge,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.4626,0.0622042227921827,4.0,575,644,931,457,118
AccÃ¨s Capital,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,1.5684,0.061708323598668,1.0,319,644,931,459,140
Patrick O'Leary,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,1.5684,0.061708323598668,1.0,319,644,931,459,140
Jean LaViGeur,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,1.5684,0.061708323598668,1.0,319,644,931,459,140
Louis Tetu,0.004545454545454545,0.0027272727272727275,0.0,4.7623160737854895e-07,1.1763,0.061708323598668,1.0,429,644,558,459,30
Webb Investment Network,0.012727272727272728,0.005454545454545455,0.006644070840160715,0.03656480961876802,4.5426,0.0616406299566033,35.0,192,72,84,462,270
Raymond Tonsing,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,3.306,0.061564386188368,17.0,319,644,931,463,144
Translink Capital,0.0036363636363636364,0.0,0.0,0.004753437569633062,0.0,0.0615420929460034,7.0,934,644,341,464,470
El Dorado Ventures,0.004545454545454545,0.005454545454545455,0.0034118201611636105,0.014512352971331572,4.7115,0.0615194073834752,17.0,192,109,206,465,273
Ascend Venture Group,0.004545454545454545,0.0018181818181818182,0.0,0.0010124546648525477,1.2856,0.0608589416435561,10.0,575,644,467,466,109
US Venture Partners,0.008181818181818182,0.004545454545454545,0.0016273484321339589,0.058929834094684365,3.3468,0.0605854169538425,77.0,250,133,40,467,217
Tom Meredith,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7088,0.0595168379911814,3.0,710,644,931,468,242
VenGrowth Capital Partners,0.0009090909090909091,0.0,0.0,2.3066471860434015e-08,0.0,0.0591946140331606,4.0,934,644,561,469,465
OVP Venture Partners,0.0036363636363636364,0.005454545454545455,0.00021323876007272566,0.00010776745313921396,3.1948,0.0586660973668797,29.0,192,179,544,470,278
BOLDstart Ventures,0.0,0.004545454545454545,0.0,6.450860072587633e-20,2.021,0.0577588066075575,6.0,250,644,931,471,221
3i Group,0.0009090909090909091,0.0009090909090909091,0.0,1.3759590173686538e-15,0.7398,0.0575457460814607,26.0,710,644,609,472,238
"Mesco, ltd",0.0,0.0027272727272727275,0.0,6.450860072587633e-20,2.1126,0.05745801651287,2.0,429,644,931,473,44
Genesis Partners,0.0036363636363636364,0.005454545454545455,0.0007182779286660232,0.000561683640935593,3.9067,0.0573852476365364,23.0,192,154,486,474,282
GGV Capital,0.016363636363636365,0.0,0.0,0.03194336144901024,0.0,0.0570334531572109,10.0,934,644,107,475,459
Outcome Capital,0.0009090909090909091,0.0018181818181818182,0.0,3.554721538146585e-15,1.668,0.0569904520623176,5.0,575,644,599,476,99
Alloy Ventures,0.0018181818181818182,0.0018181818181818182,0.0,0.018274523994157656,1.4458,0.0563507124316552,27.0,575,644,172,477,98
Bullpen Capital,0.0018181818181818182,0.0,0.0,0.00038829345083446915,0.0,0.0560408376949145,16.0,934,644,497,478,456
Windcrest Partners,0.0009090909090909091,0.0018181818181818182,0.0,6.916483152627009e-19,1.2308,0.0560064129967025,6.0,575,644,745,479,96
Polaris Partners,0.014545454545454545,0.01,0.014410450943862091,0.02177528087004055,7.1118,0.0559263797901,91.0,70,35,143,480,410
IAC,0.0018181818181818182,0.0,0.0,0.021527189091088774,0.0,0.0558346105667445,6.0,934,644,145,481,453
Stata Venture Partners,0.0009090909090909091,0.0,0.0,0.02112235248848198,0.0,0.055679903941706,12.0,934,644,148,482,452
Palomar Ventures,0.0027272727272727275,0.0,0.0,0.004345472736243003,0.0,0.055613432436467,17.0,934,644,349,483,451
Cisco,0.01090909090909091,0.0036363636363636364,0.005712554151421966,0.04796281604767178,1.39,0.0554137666367703,26.0,319,81,56,484,165
Cava Capital,0.0018181818181818182,0.0018181818181818182,0.0,0.0031699944727333305,1.0334,0.0553720898792805,4.0,575,644,389,485,90
Pequot Capital,0.0009090909090909091,0.0036363636363636364,0.0,0.017996634713861044,2.8028,0.0553074811720305,10.0,319,644,176,486,167
Crosspoint Venture Partners,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.2856,0.054207757023995,3.0,575,644,931,487,88
GrowthWorks Capital,0.0009090909090909091,0.0027272727272727275,0.0,3.043371134928612e-17,1.2234,0.0534921511697641,18.0,429,644,657,488,59
Allegis Capital,0.0009090909090909091,0.007272727272727273,0.0,0.0001250779889058073,3.8437,0.0528024315079179,19.0,119,644,539,489,370
Freestyle Capital,0.0036363636363636364,0.0036363636363636364,0.0,0.014479293443036537,2.6116,0.0527520409965412,23.0,319,644,208,490,171
CommonAngels,0.0018181818181818182,0.006363636363636364,0.0,0.0004190447892990496,3.5338000000000003,0.0523315556600035,20.0,144,644,495,491,347
Jafco Ventures,0.006363636363636364,0.0,0.0,0.04318728454059998,0.0,0.0522283319421536,23.0,934,644,68,492,442
Walden Venture Capital,0.0009090909090909091,0.0009090909090909091,0.0,0.0031042683470331707,0.7778,0.0522108644580419,13.0,710,644,390,493,217
Bain Capital Ventures,0.00909090909090909,0.0027272727272727275,0.01126798500594824,0.0346806075273566,1.9012000000000002,0.0518442996191392,51.0,429,50,97,494,65
Qualcomm Ventures,0.012727272727272728,0.008181818181818182,0.005622769410338713,0.014680375598826569,4.5423,0.0515964348940272,34.0,99,82,204,495,396
Compass,0.0009090909090909091,0.0009090909090909091,0.0,1.1268241748597682e-15,0.7206,0.0515905464156449,1.0,710,644,613,496,214
Boston Seed Capital,0.0,0.004545454545454545,0.0,6.450860072587633e-20,2.8605,0.0511072683704688,6.0,250,644,931,497,247
Rock Maple Ventures,0.0018181818181818182,0.0036363636363636364,0.0,0.0004190447892990496,2.3548,0.0510703600731373,2.0,319,644,495,498,179
Open Ocean,0.0018181818181818182,0.0036363636363636364,0.0,1.6654286733536896e-13,2.542,0.0500928825719116,7.0,319,644,591,499,180
Advanced Technology Ventures,0.0036363636363636364,0.0027272727272727275,0.0,0.035879928951792386,1.3794,0.0491978848734665,33.0,429,644,90,500,71
Newbury Ventures,0.0027272727272727275,0.0036363636363636364,0.0,0.0034202601772364873,2.8868,0.0490413249693179,11.0,319,644,377,501,182
Troika Dialog,0.0027272727272727275,0.0018181818181818182,0.0,3.2069460712092223e-17,0.6572,0.0483933929015864,1.0,575,644,655,502,73
Globespan Capital Partners,0.019090909090909092,0.0036363636363636364,0.014028865794258267,0.013946515229092646,2.464,0.0480763975256601,40.0,319,37,216,503,184
Divergent Ventures,0.0018181818181818182,0.004545454545454545,0.0,0.0005360475250026022,3.0695,0.0480074849512041,10.0,250,644,487,504,254
ONSET Ventures,0.0036363636363636364,0.0009090909090909091,0.0,0.0004583841763414175,0.5158,0.0477255068164095,22.0,710,644,492,505,205
Tugboat Ventures,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.243,0.0476648507616234,14.0,575,644,931,506,69
Rustic Canyon Partners,0.0018181818181818182,0.0027272727272727275,0.0,0.007605019379679204,1.2513,0.0474929842760371,25.0,429,644,288,507,78
Convergence Partners,0.0018181818181818182,0.0027272727272727275,0.0,0.00011090902057787516,2.1336000000000004,0.0472857462913341,1.0,429,644,542,508,79
San Francisco Equity Partners,0.0018181818181818182,0.0027272727272727275,0.0,0.00011090902057787516,2.1336000000000004,0.0472857462913341,1.0,429,644,542,508,79
Anthem Venture Partners,0.0,0.004545454545454545,0.0,6.450860072587633e-20,2.6305,0.0471859303971214,18.0,250,644,931,510,260
MK Capital,0.006363636363636364,0.0,0.0,0.12071737134546918,0.0,0.0470038785651172,15.0,934,644,16,511,423
Lucas Carne,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.748,0.0469990335584762,1.0,575,644,931,513,62
Jose Manuel Villanueva,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.748,0.0469990335584762,1.0,575,644,931,513,62
Joaquin Engel,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.748,0.0469990335584762,1.0,575,644,931,513,62
Larry Augustin,0.0009090909090909091,0.0027272727272727275,0.0,0.00035804267115225816,1.6965,0.0465857437324648,2.0,429,644,502,515,86
Earlybird Venture Capital,0.0009090909090909091,0.0,0.0,0.001853030435324327,0.0,0.046583952233535,22.0,934,644,430,516,418
Origin Ventures,0.0036363636363636364,0.004545454545454545,0.0,0.015787459119474018,3.7213,0.0465374909713242,9.0,250,644,188,517,267
Angel Investors LP,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,2.6792,0.0460937510619395,9.0,319,644,931,518,199
Menlo Ventures,0.02,0.0036363636363636364,0.0015824560615923325,0.04944894258418495,2.8632,0.0459088062475431,90.0,319,134,52,519,200
Goldman Sachs,0.007272727272727273,0.0018181818181818182,0.005723777244057373,0.0349647535347246,1.4746,0.0458160880172176,36.0,575,80,92,520,55
InterSouth Partners,0.007272727272727273,0.008181818181818182,0.011683239433458285,0.01728365806202522,6.8835999999999995,0.045436891337635,32.0,99,47,181,521,422
iNovia Capital,0.0036363636363636364,0.0009090909090909091,0.0,0.003288277456659746,0.491,0.0453955970053186,43.0,710,644,388,522,188
Intel Capital,0.057272727272727274,0.022727272727272728,0.08132814078247402,0.1747165763286974,17.552599999999998,0.0453140726937191,167.0,10,2,7,523,513
eBay,0.0018181818181818182,0.0,0.0,0.00038064190859263714,0.0,0.0450807946316219,2.0,934,644,499,524,410
TD Capital,0.0009090909090909091,0.0027272727272727275,0.0,0.0007315895543501244,2.2135000000000002,0.0444192464603316,8.0,429,644,482,525,96
Runa Capital,0.0036363636363636364,0.0036363636363636364,0.0,0.0054203500224960285,2.1852,0.0443312443115237,17.0,319,644,325,526,207
Vento Security Holdings,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.5834000000000001,0.0440874935698113,1.0,429,644,931,527,98
Syncarpha Capital,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.5834000000000001,0.0440874935698113,1.0,429,644,931,527,98
Appian Ventures,0.0027272727272727275,0.006363636363636364,0.0,2.334307173606388e-13,3.3021000000000003,0.0433717265237417,9.0,144,644,587,529,385
Adams Street Partners,0.004545454545454545,0.0018181818181818182,0.0,0.03493024921697985,1.132,0.0429987752015666,19.0,575,644,93,530,45
IDG Ventures,0.00909090909090909,0.008181818181818182,0.007160333101389419,0.05361379598249566,5.3833,0.0429341439059274,33.0,99,69,47,531,432
Neotec Capital Riesgo,0.0018181818181818182,0.0018181818181818182,0.0,7.118482986245589e-16,1.2278,0.0425405126929794,2.0,575,644,618,532,43
Li Ka-shing,0.0027272727272727275,0.0,0.0,0.0053046769350835014,0.0,0.0424583841188401,4.0,934,644,327,533,401
John Dean,0.0018181818181818182,0.0036363636363636364,0.0,0.0009295916794159919,1.2048,0.0421740218960443,2.0,319,644,473,534,215
Auriga Partners,0.0009090909090909091,0.0018181818181818182,0.0,4.886594438613107e-16,1.1008,0.0421440420665267,18.0,575,644,628,535,40
Mohr Davidow Ventures,0.008181818181818182,0.0027272727272727275,0.0017059100805818053,0.04245578405053819,2.3198,0.0415867520980155,58.0,429,131,69,536,107
Alexis Ohanian,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,0.9858,0.0414312979462897,34.0,429,644,931,537,108
Trident Capital,0.007272727272727273,0.0027272727272727275,0.00023568494534353886,0.01586736989221326,2.2954,0.0409535445850306,39.0,429,176,187,538,109
DFJ Frontier,0.0009090909090909091,0.0018181818181818182,0.0,1.4745253424896574e-15,1.493,0.0406711982516549,22.0,575,644,605,539,36
CorporacciÃÂ³nCan - Grupo Corporativo Empresarial Caja Navara,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,2.3718,0.0404611261492226,2.0,429,644,931,540,111
Kepha Partners,0.0009090909090909091,0.0009090909090909091,0.0,0.009369898949832343,1.3725,0.0402211060948094,6.0,710,644,263,541,169
vSpring Capital,0.005454545454545455,0.004545454545454545,0.003625058921236336,0.004377513841446898,3.489,0.0399516946131032,22.0,250,103,348,542,292
Mission Ventures,0.008181818181818182,0.01,0.011324100469125272,0.01974670166659859,7.4799,0.0398916085705343,24.0,70,48,158,543,473
Balderton Capital,0.0036363636363636364,0.0,0.0,0.013243347830829628,0.0,0.039888539112802,39.0,934,644,223,544,390
BayTech Venture Capital,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,0.8526,0.0397407537823368,12.0,575,644,931,545,30
Wavepoint Ventures,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.617,0.0392972990241867,3.0,575,644,931,546,29
Blumberg Capital,0.0027272727272727275,0.0036363636363636364,0.00040403133487463806,0.01462584901744188,2.4256,0.0391684314306972,29.0,319,169,205,547,228
Voyager Capital,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.4512,0.03819615253404,18.0,710,644,931,548,162
Maveron,0.0027272727272727275,0.0036363636363636364,0.0,0.01337626282317547,2.2884,0.0381185412356269,31.0,319,644,222,549,230
SoftBank Capital,0.01090909090909091,0.0036363636363636364,0.002704765325132994,0.01759228708016648,2.4256,0.0379268297417279,56.0,319,120,177,550,231
OMERS Ventures,0.0009090909090909091,0.004545454545454545,0.0,0.003038906984943139,3.699,0.0378820067978568,8.0,250,644,394,551,301
InterWest Partners,0.008181818181818182,0.004545454545454545,0.013490157347758748,0.03539889474271166,3.3027,0.0372114220629894,60.0,250,40,91,552,302
Steamboat Ventures,0.007272727272727273,0.0009090909090909091,0.0006846086507598034,0.003925680554973567,0.779,0.0369067838873335,27.0,710,156,360,553,157
Ontario Centres of Excellence,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.131,0.0364125178048838,2.0,575,644,931,554,21
Subrah Iyar,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.4973,0.0354988340219267,1.0,429,644,931,555,126
Michael Everett,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.4973,0.0354988340219267,1.0,429,644,931,555,126
Capital Midwest Fund,0.0027272727272727275,0.005454545454545455,0.0,7.080794921915637e-12,3.594,0.0354841644459935,1.0,192,644,578,557,365
Canaan Partners,0.01,0.00909090909090909,0.006947094341316694,0.030304181365847775,5.9628,0.0354179790834508,79.0,83,70,112,558,475
Wellington Partners,0.0009090909090909091,0.0,0.0,1.0093402721174969e-18,0.0,0.0352901733559034,36.0,934,644,714,559,375
Zone Ventures,0.0009090909090909091,0.0036363636363636364,0.0,0.00023355919098185285,2.3684,0.0352618978329061,3.0,319,644,519,560,241
Finnish Industry Investment,0.0018181818181818182,0.0036363636363636364,0.0,1.6654286733536896e-13,2.542,0.0350650178003381,10.0,319,644,591,561,242
Lehman Brothers,0.0027272727272727275,0.0,0.0,0.03114584525064096,0.0,0.0346407335063195,16.0,934,644,111,562,372
GRA Venture Fund,0.0009090909090909091,0.0036363636363636364,0.0,1.1057929883103463e-15,2.8752,0.0344358695457448,3.0,319,644,615,563,244
Octopus,0.005454545454545455,0.005454545454545455,0.0,3.047718917351348e-10,3.5556,0.0335678037608341,29.0,192,644,565,564,372
Rho Capital Partners,0.0018181818181818182,0.0027272727272727275,0.0,0.00012099640278306399,2.1369000000000002,0.0335200103411528,33.0,429,644,540,565,136
Upfront Ventures,0.0036363636363636364,0.005454545454545455,0.0005611546317703306,0.014479293443036537,4.3338,0.0332425049918003,31.0,192,159,208,566,374
Thomvest Ventures,0.0036363636363636364,0.0018181818181818182,0.0,0.0002716402721272771,1.1432,0.0331450353264395,14.0,575,644,513,567,8
Granite Ventures,0.0027272727272727275,0.005454545454545455,0.0,0.0027676472190034137,3.5300000000000002,0.0329451418530417,32.0,192,644,401,568,376
VentureTech Alliance,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,2.1422999999999996,0.0327535846001841,6.0,429,644,931,569,140
Pitango Venture Capital,0.0009090909090909091,0.0018181818181818182,0.0,0.0013632880025209852,0.982,0.0325577423544161,35.0,575,644,454,570,5
Alliance of Angels,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.4512,0.0324100741894288,23.0,710,644,931,571,139
Asset Management Company,0.0018181818181818182,0.0,0.0,0.002344252833784493,0.0,0.0322945330034421,9.0,934,644,412,572,362
Amplifier Venture Partners,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,2.5904,0.0321028816126698,3.0,319,644,931,573,254
Pelion Venture Partners,0.011818181818181818,0.0018181818181818182,0.0034903818096114567,0.04226028093565989,1.2278,0.0319061185172582,15.0,575,108,70,574,1
Nth Power,0.0009090909090909091,0.0,0.0,0.005025963687299418,0.0,0.031876428607909,9.0,934,644,336,575,359
Longworth Venture Partners,0.01090909090909091,0.0,0.0,0.012065845140655385,0.0,0.031462522083216,25.0,934,644,230,576,358
Industrial and Financial Investments Company,0.0,0.004545454545454545,0.0,6.450860072587633e-20,3.7785,0.0314538082146619,2.0,250,644,931,577,327
Promus Ventures,0.0,0.004545454545454545,0.0,6.450860072587633e-20,2.6305,0.0311178325745876,15.0,250,644,931,578,328
Southern Capitol Ventures,0.0009090909090909091,0.0018181818181818182,0.0,0.002565989620618284,1.5636,0.030519892412,5.0,575,644,406,579,4
IDG Capital Partners,0.0009090909090909091,0.0009090909090909091,0.0,6.885131972674232e-19,0.5374,0.030372373637237,10.0,710,644,746,580,130
Kinetic Ventures,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7176,0.0303099100361076,5.0,710,644,931,581,129
Mercury Fund,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7088,0.0302879790686777,19.0,710,644,931,582,128
Innovatech,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,1.8756,0.0302863800995718,4.0,319,644,931,583,264
Dace Ventures,0.0036363636363636364,0.0,0.0,0.009494897217857897,0.0,0.0300393915748865,8.0,934,644,262,584,350
Lead Edge Capital,0.0027272727272727275,0.0,0.0,0.019970902682216646,0.0,0.0296791714159588,5.0,934,644,154,585,349
