eval_date,sector,ssi,ssi_dumb,n_entrants,mean_tps_pit,max_tps_pit,n_top_tier,ipd_spread_days,swarm_investors,alpha_k12,alpha_k24,alpha_k6,alpha_k18,alpha_k36,retmom_alpha_k12,retmom_alpha_k24,retmom_alpha_k6,retmom_alpha_k18,retmom_alpha_k36,log_deal_volume,ssi_norm
2007-09-30,SOXX,0.74773507,33.0,33,0.133986,0.7314,6,162.0,ARCH Venture Partners|ATA Ventures|Panorama Capital|Mayfield Fund|Elron Electronic Industries|Morgenthaler Ventures|Shasta Ventures|Opus Capital|Industrifonden|Synopsys|Ventech|Galia Gestion|Khosla Ventures|Aquitaine Creation Investissement|Valhalla Partners|Dunrath Capital|Meruelo Capital Partners|Centerpoint Ventures|Rho Capital Partners|Spencer Energy AS|Riverside Management Group|Firsthand Technology Ventures|H&Q Asia Pacific|Convexa Capital Ventures|Lake Street Capital|Anxon International|DSM Venturing|Inventages Venture Capital Investment Inc.|Navigator Technology Ventures|Advent Venture Partners|RESO investments|FIER Succes|iNovia Capital,-0.0142277955978865,0.0022212545400997,-0.0100677470381443,-0.013245830656415,0.003419100652279,-0.0072870818713209,-0.011433753184479,,,0.0111180702049041,3.5263605246161616,0.3853184578087797
2007-09-30,XBI,0.20160032,66.0,66,0.10255,1.61342,3,178.0,Scottish Widows Investment Partnership|Jefferson Corner Group|Virginia Active Angel Network|Cato BioVentures|Pittsburgh Life Sciences Greenhouse|Meyer Ventures|BlueTree Capital Group|Innovation Works|Scottish Equity Partners|Google|Genentech|Aescap Venture|Montreux Equity Partners|Innovatech QuÃ©bec|MittelstÃÂ¤ndische Beteiligungsgesellschaft ThÃÂ¼ringen|Life Science Fonds Esslingen|Twilight Venture Partners|BioScience Ventures Group|Bay City Capital|The Halo Fund|EDF Ventures|Lux Capital|The Peierls Foundation|Boulder Ventures|US Venture Partners|Physic Ventures|Dean Foods|Greer Capital Advisors|Hatteras Venture Partners|dsskjfmt|Aisling Capital|Alexandria Real Estate Equities|CHL Medical Partners|Thomas Weisel Partners|Ampersand Capital Partners|Pappas Ventures|Novartis Option Fund|Ivy Capital|Matignon Investissement & Gestion|Draper Fisher Jurvetson (DFJ)|Care Capital|Vanderbilt University Office of Investments|BioStratum|Fidelity Ventures|Malaysian Life Sciences Capital Fund|Deephaven Capital Management|NESTA Investments|H.I.E. Argyll|Tate & Lyle Ventures|CTI Capital|Acorn Campus Ventures|David Wu|Endeavour Capital|Seed Capital|ExploraMed|Panorama Capital|Ventures West|Baker Brothers Investments|Split Rock Partners|Solidus Company|DCM|Prism Venture Management|Mason Wells Biomediacl Fund|National Healthcare Services|Staley Capital Advisors|Nanostart,0.0226540204029769,0.0135468466707411,-0.0071600491737157,0.0403287140390251,-0.000137765464252,,0.0228007469795144,,,0.0125560210347724,4.204692619390966,0.036841743974639886
2007-09-30,XLF,5.22887851,9.0,9,1.203313,2.425867,3,144.0,Dave McClure|Geoff Ralston|Hite Capital|Mark Goines|Shasta Ventures|Amidzad Partners|LSP BioVentures|Artiman Ventures|Canaan Partners,-0.0054740996640614,-0.0054705693544401,-0.0078405077103255,-0.0017748663868072,0.0038671514014838,-0.0023922851898337,-0.0054740996640614,-0.0006703206712391,-0.0078405077103255,-0.0054705693544401,2.302585092994046,0.9999999999803323
2007-12-31,FDN,3.95606026,17.0,17,0.952214,1.734944,4,153.0,Jafco Ventures|Ron Conway|Brian Pokorny|Naval Ravikant|Charles River Ventures|Chris Sacca|Dick Costolo|Greg Yaitanes|Union Square Ventures|Marc Andreessen|Venture Technologies|Lehman Brothers|Amidzad Partners|ATA Ventures|StarVest Partners|Steamboat Ventures|CMEA Capital,0.0002210652039689,0.010100261772044,,,0.018890051197125,-0.0014183966593434,0.0031235807358345,,,0.0073627744030652,2.8903717578961645,0.5505392035966288
2007-12-31,IGV,0.21005432,103.0,103,0.093511,1.251391,2,183.0,"Warburg Pincus|S.G.E.C.R.|Uninvest|Tudor Investments|eXeed Technology|Altshuler Shaham|Tao Tsuot|The Fishman Group|Caledonia Investments|RhÃÂ´ne DauphinÃÂ© DÃÂ©veloppement|Esfin Gestion|RhÃÂ´ne-Alpes CrÃÂ©ation|Lacuna|Business Development Bank of Canada|Union Carbide Employee's Pension Plan|Aden Investments|GrandBanks Capital|Thomvest Ventures|LaunchPad Venture Group|Ãcho Capital FIER Outaouais|Morningside Group|JAFCO Asia|Technology Venture Investors|Stripes Group|LMKR|Innovation Valley Partners|Jarl Mohn|Stuart Mill Venture Partners|The Entrepreneurs' Fund III|Bezos Expeditions|Vedanta Capital|Nexus Venture Partners|Sherpalo Ventures|CPMG|NÃÂ Beteiligungsfinanzierungen|Tecnet capital Technologiemanagement|Austria Wirtschaftsservice Gesellschaft|Peninsula Ventures|Roger Ehrenberg|Mike Volpe|Kepha Partners|Keiretsu Forum|Peter Thiel|Mark Pincus|Howard Lindzon|Brian Shin|James Altucher|Grotech Ventures|ABS Ventures|S3 Ventures|Mercury Fund|Neo Technology Ventures|Mosaix Ventures|CM Capital Investments|Southern Cross Venture Partners|Tivsco|Acacia Capital Partners|Rivenrock Capital|Dace Ventures|Kern Whelan Capital|Mesco, ltd|High Peaks Venture Partners|DFJ Gotham Ventures|Deutsche Bank|Credit Suisse|Merrill Lynch|Cher Wang|Merus Capital|Wen-Chi Chen|PacifiCap|Meritus Ventures|Axon Capital|Fletcher Spaght Ventures|HarbourVest Partners|Court Square Ventures|ORIX Venture Finance|Comerica Bank|Capital Partners|Business Investors Group (BiG)|DLB Capital|QED Investors|Dan Lynch|Fairhaven Capital Partners|Northwater Capital|Northstar Equity Investors|Rockford Capital|Global Finance|Manresa Partners|Microsoft|BBVA|Bend Venture Conference|Tribeca Venture Partners|Brook Venture Partners|O'Reilly AlphaTech Ventures|Oregon Angel Fund|Solid Ventures|Paladin Capital Group|Alto Invest|CorporacciÃÂ³nCan - Grupo Corporativo Empresarial Caja Navara|Sopromec Participations|European Founders Fund|EXA Ventures|Headwaters Holdings",0.0071198317334895,0.0082330613514378,,,0.0077292880044163,0.0012683353415254,0.0115075866970507,,,0.0056735954623833,4.6443908991413725,0.10900695451458796
2007-12-31,SOXX,0.89442018,45.0,45,0.090425,0.634613,3,172.0,Khosla Ventures|Galia Gestion|Aquitaine Creation Investissement|Dunrath Capital|Valhalla Partners|Meruelo Capital Partners|Centerpoint Ventures|Rho Capital Partners|Spencer Energy AS|Lake Street Capital|H&Q Asia Pacific|Riverside Management Group|Firsthand Technology Ventures|Convexa Capital Ventures|Anxon International|DSM Venturing|Navigator Technology Ventures|Inventages Venture Capital Investment Inc.|Advent Venture Partners|iNovia Capital|FIER Succes|RESO investments|Capital-E|Earlybird Venture Capital|NESTA Investments|VeriFone|CommonAngels|Longworth Venture Partners|JumpStart|DAG Ventures|High-Tech Gruenderfonds|Yaletown Venture Partners|GrowthWorks Capital|CVM Capital|Technicolor|CEA Investissement|VentureTech Alliance|Ventures West|BDC Venture Capital|Vertex Venture Capital|Hotung Venture Group|Foundry Group|David Cohen|Oak Hill Capital Partners|Advantage Capital Partners,-0.011433753184479,0.0111180702049041,,,0.0026888849518988,-0.0100677470381443,-0.013245830656415,,,0.0064284662398415,3.828641396489095,0.4609073697595208
2007-12-31,XBI,0.33560159,60.0,60,0.089819,0.831115,4,166.0,Vanderbilt University Office of Investments|BioStratum|Care Capital|Malaysian Life Sciences Capital Fund|Fidelity Ventures|Deephaven Capital Management|Tate & Lyle Ventures|NESTA Investments|H.I.E. Argyll|CTI Capital|Acorn Campus Ventures|Endeavour Capital|David Wu|Seed Capital|ExploraMed|Panorama Capital|Ventures West|Baker Brothers Investments|Split Rock Partners|Solidus Company|DCM|Prism Venture Management|Mason Wells Biomediacl Fund|National Healthcare Services|Staley Capital Advisors|Nanostart|Alafi Capital|Claremont Creek Ventures|Kaiser Permanente Ventures|Oddo Asset Management|Lightspeed Venture Partners|BASF Venture Capital|Kodiak Venture Partners|North Bay Angels|Sopartec|S.R.I.W.|Fletcher Spaght Ventures|Mediphase Venture Partners|Sprout Group|CMEA Capital|SR One|Chippewa Valley Investment Partners|Silicon Pastures|Marshfield Investment Partners|Central Wisconsin Angel Investors|GBP Capital|Mustang Ventures|ProQuest Investments|Numenor Ventures|OnPoint Technologies|St. Louis Arch Angels|Chrysalix Energy|Sammons Enterprises|Nomura Phase4 Ventures|Bain Capital Ventures|Sigma Partners|RiverVest|PTV Sciences|Beviguen|Genzyme Ventures,0.0228007469795144,0.0125560210347724,,,-0.0105283736794833,-0.0071600491737157,0.0403287140390251,,,0.0155364919024778,4.110873864173311,0.07075440106268012
2008-03-31,FDN,0.76757698,11.0,11,0.292803,0.916905,4,133.0,ATA Ventures|Amidzad Partners|StarVest Partners|Steamboat Ventures|CMEA Capital|Anthem Venture Partners|Clearstone Venture Partners|RRE Ventures|White Star Capital|Bigraf|Draper Fisher Jurvetson (DFJ),0.0031235807358345,0.0073627744030652,,,0.0073896873450997,-0.0010949923625146,0.0014406392461049,-0.0078115981160573,0.0002210652039689,0.008198485178732,2.4849066497880004,0.10681870130772614
2008-03-31,IGV,0.09778471,96.0,96,0.050433,0.993304,1,179.0,"Acacia Capital Partners|Mesco, ltd|Kern Whelan Capital|Rivenrock Capital|High Peaks Venture Partners|Dace Ventures|DFJ Gotham Ventures|Merrill Lynch|Deutsche Bank|Credit Suisse|Wen-Chi Chen|Merus Capital|Cher Wang|PacifiCap|Meritus Ventures|Axon Capital|Fletcher Spaght Ventures|HarbourVest Partners|Court Square Ventures|Comerica Bank|ORIX Venture Finance|Capital Partners|DLB Capital|Business Investors Group (BiG)|Dan Lynch|Northwater Capital|Northstar Equity Investors|Fairhaven Capital Partners|QED Investors|Rockford Capital|Global Finance|Solid Ventures|Bend Venture Conference|BBVA|O'Reilly AlphaTech Ventures|Manresa Partners|Microsoft|Oregon Angel Fund|Brook Venture Partners|Tribeca Venture Partners|Paladin Capital Group|Alto Invest|CorporacciÃÂ³nCan - Grupo Corporativo Empresarial Caja Navara|Sopromec Participations|European Founders Fund|EXA Ventures|Headwaters Holdings|eCAPITAL Entrepreneurial Partners AG|Founder Collective|Sunstone Capital|Northcap|Alexander Dobrovinsky|Harrison Metal Capital|Proxima Ventures Ltd|Dubilier & Company|FINAM Global|FTVentures|VI Investments|Stata Venture Partners|Longbow Capital|BWCI Trust|Joe Proto|Andy Bechtolsheim|Emerald Stage2 Ventures|Pegasus Capital|Holdinvest|Foundry Group|Ephor Group|BancBoston Ventures|ff Venture Capital|Pequot Ventures|Montreal Start Up|Austin Hill|Richard Humphrey|Jeff Stewart|Technologies HumanID|Alex Eberts|North Bridge Growth Equity|UMC Capital|Industrial Bank of Taiwan|VIA Technologies|NewSpring Ventures|Divergent Ventures|SoftTech VC|Fuse Capital|ZKB Start-up Finance|Patrick O'Leary|Louis Tetu|Jean LaViGeur|Howard A. Brown|Salesforce|North Atlantic Capital|Gilde IT Fund|DoCoMo Capital|Statoil|Saab Automobile",0.0115075866970507,0.0056735954623833,,,0.0050633256146325,0.0050726560787436,0.0132395157812513,-0.0030349255172086,0.0071198317334895,0.0042258238515835,4.574710978503383,0.036362743547964725
2008-03-31,SOXX,0.38166538,36.0,36,0.119217,0.503345,5,182.0,NESTA Investments|Capital-E|Earlybird Venture Capital|VeriFone|Longworth Venture Partners|CommonAngels|JumpStart|DAG Ventures|High-Tech Gruenderfonds|Hotung Venture Group|Ventures West|VentureTech Alliance|Technicolor|Vertex Venture Capital|Yaletown Venture Partners|BDC Venture Capital|CEA Investissement|GrowthWorks Capital|CVM Capital|Foundry Group|David Cohen|Oak Hill Capital Partners|Advantage Capital Partners|Chengwei Capital|NIF Ventures|Netflix|Oregon Venture Partners|Sequoia Capital|TL Ventures|VenGrowth Capital Partners|Highway 12|Montlake Capital|European Union|BBC|BayBG|JK&B Capital,-0.013245830656415,0.0064284662398415,,,-0.0041256713551902,-0.0091616160014473,-0.0118079830623854,-0.0072870818713209,-0.011433753184479,0.0039642681236212,3.6109179126442243,0.19667756872845604
2008-03-31,XBI,0.22490433,75.0,75,0.046707,0.69598,5,179.0,"Alafi Capital|Kaiser Permanente Ventures|Claremont Creek Ventures|Oddo Asset Management|Lightspeed Venture Partners|BASF Venture Capital|North Bay Angels|Kodiak Venture Partners|S.R.I.W.|Sopartec|Fletcher Spaght Ventures|Sprout Group|Mediphase Venture Partners|CMEA Capital|SR One|Silicon Pastures|Marshfield Investment Partners|Central Wisconsin Angel Investors|Chippewa Valley Investment Partners|GBP Capital|ProQuest Investments|Mustang Ventures|Numenor Ventures|Chrysalix Energy|OnPoint Technologies|St. Louis Arch Angels|Sammons Enterprises|Nomura Phase4 Ventures|Sigma Partners|Bain Capital Ventures|RiverVest|PTV Sciences|Genzyme Ventures|Beviguen|Milestone Venture Partners|Health Venture Group, LLC|Cross Atlantic Partners|Greycroft Partners|iExploreAsia Financial|Bessemer Venture Partners|Integral Capital Partners|Synergy Life Science Partner|Clarian Health Ventures|Spring Mill Venture Partners|Triathlon Medical Venture Partners|Ceres Venture Fund|Mitsubishi Corporation Life Sciences Venture|AgeChem Venture Fund|AC Ventures|Resona Capital|The Column Group|TPG Growth|Friendly Partners|CSK Venture Capital|Morningside Group|Tech Coast Angels|Toucan Capital|Q management|University of Utah Endowment|Salt Lake Life Science Angels|Invitrogen|Compass Genetics Investors|Noble Fund Managers|Connecticut Innovations|Four Seasons Ventures|JovInvestment Management|Novo Nordisk|Technology Partners|NeuroVentures|Corsabe Capital|Laboratorios Ordesa|Saad Investments Company|Biogen Idec|Partners HealthCare|Synergy Partners International",0.0403287140390251,0.0155364919024778,,,-0.0135531578649525,-0.0004171275470234,0.0177648359786319,,0.0228007469795144,0.008671891353522,4.330733340286331,0.042739455988162305
2008-06-30,FDN,1.38929962,19.0,19,0.206184,0.894351,7,163.0,White Star Capital|Anthem Venture Partners|RRE Ventures|Clearstone Venture Partners|Bigraf|Draper Fisher Jurvetson (DFJ)|Bezos Expeditions|Digital Garage|Timothy Ferriss|Kevin Rose|Spark Capital|Integral Capital Partners|DN Capital|Fabrice Grinda|Martin Varsavsky|Alec Oxenford|KPG Ventures|Austin Ventures|Canaan Partners,0.0014406392461049,0.008198485178732,0.0002210652039689,0.010100261772044,0.0065772862172279,-5.221360917566972e-05,0.010886907089423,-0.0014183966593434,0.0031235807358345,0.0125827986464405,2.995732273553991,0.19333980174303486
2008-06-30,IGV,0.22939298,95.0,95,0.055557,1.212,1,182.0,Headwaters Holdings|Northcap|Founder Collective|Joe Proto|FTVentures|FINAM Global|Longbow Capital|Emerald Stage2 Ventures|Dubilier & Company|eCAPITAL Entrepreneurial Partners AG|Harrison Metal Capital|Stata Venture Partners|Sunstone Capital|BWCI Trust|Proxima Ventures Ltd|VI Investments|Andy Bechtolsheim|Alexander Dobrovinsky|Pegasus Capital|Holdinvest|Foundry Group|Ephor Group|BancBoston Ventures|ff Venture Capital|Pequot Ventures|Richard Humphrey|Jeff Stewart|Technologies HumanID|Alex Eberts|Montreal Start Up|Austin Hill|North Bridge Growth Equity|VIA Technologies|UMC Capital|Industrial Bank of Taiwan|NewSpring Ventures|Divergent Ventures|Fuse Capital|SoftTech VC|ZKB Start-up Finance|Louis Tetu|Patrick O'Leary|Jean LaViGeur|Salesforce|Howard A. Brown|North Atlantic Capital|Gilde IT Fund|DoCoMo Capital|Saab Automobile|Statoil|Noro-Moseley Partners|Catamount Ventures|Southpoint Capital Advisors|SSM Partners|Maverick Capital|New York State Common Retirement Fund|Avenir Finance|Vanderbilt University Office of Investments|Croghan Investments|Crawley Hatfield Capital|Ron Conway|KCP Capital|QiMing Venture Partners|Northern Light Venture Capital|Maryland Venture fund|Scott Pelton|Extreme Venture Partners|Ching-Ho Fung|Rho Canada|Morten Lund|SAP|Tracer Capital|CorporaccionCan|Slater Technology Fund|Tweed Renaissance Investors Capital|Barwell Plc|SunAmerica Ventures|ICG|Fir Capital|TPG Growth|Finance Wales|NewSpring Capital|L Capital Partners|Mike Jones|Seraphim Capital|Mousse Partners|New York City Investment Fund|Quorum Group|Outcome Capital|IDEA Fund Partners|Hatteras Venture Partners|Infinity Venture Fund|Globis Capital Partners|Nippon Venture Capital|Techxas Ventures,0.0132395157812513,0.0042258238515835,0.0071198317334895,0.0082330613514378,0.005754422521376,0.006050340973036,0.0099790168219638,0.0012683353415254,0.0115075866970507,0.0056799826866263,4.564348191467836,0.1215200619962279
2008-06-30,SOXX,0.53769398,24.0,24,0.108778,0.349094,3,152.0,TL Ventures|Sequoia Capital|Chengwei Capital|Oregon Venture Partners|Highway 12|VenGrowth Capital Partners|Montlake Capital|NIF Ventures|Netflix|BBC|European Union|BayBG|JK&B Capital|New Jersey Economic Development Authority|Venio Capital Partners|Palomar Ventures|Alpond Capital|JLL Ventures|OSEO Innovation|Bretagne Jeunes|Aweida Venture Partners|Mercury Fund|Duke University|Battery Ventures,-0.0118079830623854,0.0039642681236212,-0.011433753184479,0.0111180702049041,-0.0057857068791616,-0.0142277955978865,0.0022212545400997,-0.0100677470381443,-0.013245830656415,0.003419100652279,3.2188758248682006,0.27708131323393037
2008-06-30,XBI,0.24229154,60.0,60,0.040432,0.899496,3,178.0,"iExploreAsia Financial|Milestone Venture Partners|Health Venture Group, LLC|Greycroft Partners|Cross Atlantic Partners|Bessemer Venture Partners|Integral Capital Partners|Synergy Life Science Partner|Triathlon Medical Venture Partners|Spring Mill Venture Partners|Ceres Venture Fund|Clarian Health Ventures|Mitsubishi Corporation Life Sciences Venture|AgeChem Venture Fund|AC Ventures|CSK Venture Capital|The Column Group|Friendly Partners|TPG Growth|Resona Capital|Tech Coast Angels|Morningside Group|University of Utah Endowment|Toucan Capital|Salt Lake Life Science Angels|Q management|Invitrogen|Compass Genetics Investors|Noble Fund Managers|Connecticut Innovations|Four Seasons Ventures|JovInvestment Management|NeuroVentures|Novo Nordisk|Technology Partners|Corsabe Capital|Laboratorios Ordesa|Saad Investments Company|Partners HealthCare|Biogen Idec|Synergy Partners International|Athenian Venture Partners|PureTech Ventures|University of Cambridge Enterprise|Altira Group|Red Abbey Venture Partners|Arboretum Ventures|Western Technology Investment|West Virginia Jobs Investment Trust Board|Mountaineer Capital|GeneChem|WM Enterprise Investment Division|Discovery Capital|BC Advantage Funds|Roche Venture Fund|Hopen Therapeutics|Southwest Michigan First, Investment Arm|CM Capital Investments|Sun Mountain Capital|Dow Venture Capital",0.0177648359786319,0.008671891353522,0.0228007469795144,0.0125560210347724,0.0052529368864575,0.0226540204029769,0.0135468466707411,-0.0071600491737157,0.0403287140390251,-0.000137765464252,4.110873864173311,0.047139761227416706
2008-06-30,XLF,0.58288166,12.0,12,0.16901,0.704358,4,83.0,Commonwealth Capital Ventures|Felicis Ventures|Sherpalo Ventures|Amadeus Capital Partners|Spark Capital|Union Square Ventures|betaworks|Battery Ventures|CIBC World Markets|EspÃ­Â­rito Santo Ventures|High Peaks Venture Partners|Scott Walchek,0.004637641061113,0.0028316904332356,-0.0059240905953983,-0.0056753499265883,-0.0034294228220892,-0.0078405077103255,-0.0017748663868072,,,-0.0009444864553995,2.5649493574615367,0.08623724096251363
2008-09-30,FDN,0.51559317,14.0,14,0.121482,0.709211,5,61.0,Bezos Expeditions|Digital Garage|Kevin Rose|Spark Capital|Timothy Ferriss|Integral Capital Partners|Alec Oxenford|DN Capital|Fabrice Grinda|Martin Varsavsky|Austin Ventures|KPG Ventures|Canaan Partners|SeventySix Captial,0.010886907089423,0.0125827986464405,0.0031235807358345,0.0073627744030652,0.0018829583353431,0.0002210652039689,0.010100261772044,,,0.018890051197125,2.70805020110221,0.07175175162565932
2008-09-30,IGV,0.18565769,89.0,89,0.058988,1.212,3,182.0,Noro-Moseley Partners|Southpoint Capital Advisors|SSM Partners|Catamount Ventures|Maverick Capital|Avenir Finance|New York State Common Retirement Fund|Vanderbilt University Office of Investments|Croghan Investments|Crawley Hatfield Capital|Ron Conway|KCP Capital|QiMing Venture Partners|Northern Light Venture Capital|Maryland Venture fund|Scott Pelton|Extreme Venture Partners|Ching-Ho Fung|Rho Canada|Morten Lund|SAP|Tracer Capital|CorporaccionCan|Slater Technology Fund|Barwell Plc|Tweed Renaissance Investors Capital|ICG|SunAmerica Ventures|Finance Wales|TPG Growth|Fir Capital|NewSpring Capital|L Capital Partners|Mike Jones|Seraphim Capital|Mousse Partners|New York City Investment Fund|Quorum Group|Outcome Capital|IDEA Fund Partners|Hatteras Venture Partners|Infinity Venture Fund|Nippon Venture Capital|Globis Capital Partners|Techxas Ventures|Raymond D. Croghan|PVI|Raycliff Capital|Vantage Partners|Square 1 Bank|Amazon|Baseline Ventures|Union Square Ventures|Express Ventures|Clean Pacific Ventures|Tim O'Reilly|Esther Dyson|Windcrest Partners|IDInvest Partners|Susquehanna Growth Equity|Shlomo Kramer|Knight's Bridge Capital Partners|FLOODGATE|Investcorp Technology Partners|Ziegler HealthVest Partners|Wolf Bay Holdings|King Street Partners|InovCapital|Change Partners|WPP|Chris Dixon|Critical SGPS (holding)|Fung Capital USA|Individual Investors|ASK Capital|Peninsula Capital|Pilot Group|Neeraj Gupta|Xenia Venture Capital|Preetish Nijhawan|Quest for Growth|The eCoast Angel Network|Dharmesh Shah|Contour Venture Partners|Pyrford Enterprises|Naef Gestion Internationale|RockPort Capital Partners|Script Capital|Monitor Clipper Funds,0.0099790168219638,0.0056799826866263,0.0115075866970507,0.0056735954623833,-0.0002124627431848,0.0071198317334895,0.0082330613514378,,,0.0077292880044163,4.499809670330265,0.09322108034441272
2008-09-30,SOXX,0.47411145,30.0,30,0.083322,0.3637,2,175.0,JK&B Capital|New Jersey Economic Development Authority|Palomar Ventures|Venio Capital Partners|Alpond Capital|JLL Ventures|Bretagne Jeunes|OSEO Innovation|Aweida Venture Partners|Mercury Fund|Battery Ventures|Duke University|SVB Financial Group|Coral Capital Management|Translink Capital|LMS Capital|In-Q-Tel|Chart Venture Partners|Pilot House Ventures|Focus Ventures|Norwest Venture Partners|D.E. Shaw & Co.|Asia Cleantech Capital Ltd|Gold Hill Capital|Dynafund Ventures|Chevron Technology Ventures|Partech Ventures|Versant Ventures|Polygon Group|Good Energies,0.0022212545400997,0.003419100652279,-0.013245830656415,0.0064284662398415,-0.0102165221995716,-0.011433753184479,0.0111180702049041,,,0.0026888849518988,3.4339872044851463,0.24431633619041618
2008-09-30,XBI,0.51578557,36.0,36,0.072718,0.899496,0,182.0,"Athenian Venture Partners|PureTech Ventures|University of Cambridge Enterprise|Altira Group|Red Abbey Venture Partners|Mountaineer Capital|West Virginia Jobs Investment Trust Board|GeneChem|Western Technology Investment|Arboretum Ventures|WM Enterprise Investment Division|Discovery Capital|Roche Venture Fund|BC Advantage Funds|Hopen Therapeutics|Southwest Michigan First, Investment Arm|CM Capital Investments|Dow Venture Capital|Sun Mountain Capital|Nektar Therapeutics|Celtic Therapeutics Holdings|Tichenor Ventures|Osage University Partners|Purdue Pharma|Pfizer Venture Investments|Lilly Asian Ventures|Marc Benioff|Jeff Bezos|Trident Capital|Atlante Ventures|Innogest|Battelle Ventures|Innovation Valley Partners|Charter Life Sciences|Great Point Partners|Pinnacle Ventures",0.0135468466707411,-0.000137765464252,0.0403287140390251,0.0155364919024778,0.0054595659578133,0.0228007469795144,0.0125560210347724,,,-0.0105283736794833,3.6109179126442243,0.11635484594277941
2008-09-30,XLF,0.69372315,13.0,13,0.202255,0.630198,4,116.0,Amadeus Capital Partners|Spark Capital|Union Square Ventures|betaworks|Battery Ventures|CIBC World Markets|EspÃ­Â­rito Santo Ventures|High Peaks Venture Partners|Scott Walchek|Bay Partners|Charles River Ventures|Foundation Capital|The Hit Forge,-0.0054705693544401,0.0038671514014838,-0.0017748663868072,-0.0009444864553995,-0.0038485505372485,-0.0071497320476258,0.004637641061113,-0.0072843019184078,-0.0059240905953983,0.0028316904332356,2.6390573296152584,0.10803726127807753
2008-12-31,FDN,0.0,6.0,6,0.0,0.0,0,154.0,SeventySix Captial|American City Business Journals|Imlay Investments|Lee Enterprises|Robert Cramer|Robert Jetmundsen,0.010100261772044,0.018890051197125,,,0.0003943306999314,0.0031235807358345,0.0073627744030652,,,0.0073896873450997,1.9459101490553132,0.0
2008-12-31,IGV,0.35333071,81.0,81,0.144386,2.082666,3,180.0,Raymond D. Croghan|PVI|Vantage Partners|Raycliff Capital|Square 1 Bank|Amazon|Baseline Ventures|Union Square Ventures|Express Ventures|Windcrest Partners|Esther Dyson|Tim O'Reilly|Clean Pacific Ventures|IDInvest Partners|Susquehanna Growth Equity|Shlomo Kramer|Knight's Bridge Capital Partners|Investcorp Technology Partners|FLOODGATE|Ziegler HealthVest Partners|King Street Partners|Wolf Bay Holdings|Pilot Group|Peninsula Capital|InovCapital|Individual Investors|WPP|ASK Capital|Fung Capital USA|Critical SGPS (holding)|Chris Dixon|Change Partners|Xenia Venture Capital|Preetish Nijhawan|Neeraj Gupta|Quest for Growth|Contour Venture Partners|Dharmesh Shah|The eCoast Angel Network|Pyrford Enterprises|Script Capital|Naef Gestion Internationale|RockPort Capital Partners|Monitor Clipper Funds|Seven Spires Investment|David Cohen|Cambridge Business Angels|IQ Capital Partners|Marc Friend|David Niu|Alan Axelrod|John Cunningham|Brian Goffman|Andy Liu|SRI International|Falcon Capital|SCP Partners|The Accelerator Group|Dave McClure|David Samuel|Galia Gestion|Hotspur Capital|Limousin Participations|NTT|Investment Arm|Jordan Greenhall|Shawn Hardin|Alex Welch|Orkos Capital|EonTech Ventures|Highway 12 Ventures|Larry Augustin|Riverwood Capital|Covington Associates|Daybreak Investments|dsskjfmt|Audiovox Canada|British Columbia Discovery Funding|TELUS Ventures|Originate Ventures|Spanish Family Office,0.0082330613514378,0.0077292880044163,,,0.0035697638026614,0.0115075866970507,0.0056735954623833,,,0.0050633256146325,4.406719247264253,0.20171414661845466
2008-12-31,SOXX,0.14563221,20.0,20,0.075149,0.397858,1,136.0,SVB Financial Group|Coral Capital Management|Chart Venture Partners|Translink Capital|In-Q-Tel|LMS Capital|Pilot House Ventures|Asia Cleantech Capital Ltd|D.E. Shaw & Co.|Focus Ventures|Norwest Venture Partners|Versant Ventures|Chevron Technology Ventures|Dynafund Ventures|Gold Hill Capital|Partech Ventures|Good Energies|Polygon Group|Miven Venture Partners|AB Chalmersinvest,0.0111180702049041,0.0026888849518988,,,-0.0081318483013964,-0.013245830656415,0.0064284662398415,,,-0.0041256713551902,3.044522437723423,0.07504633768813913
2008-12-31,XBI,0.26782743,35.0,35,0.098544,0.832658,3,165.0,Nektar Therapeutics|Osage University Partners|Tichenor Ventures|Purdue Pharma|Celtic Therapeutics Holdings|Pfizer Venture Investments|Lilly Asian Ventures|Jeff Bezos|Marc Benioff|Trident Capital|Innogest|Atlante Ventures|Innovation Valley Partners|Battelle Ventures|Pinnacle Ventures|Great Point Partners|Charter Life Sciences|SoftTech VC|True Ventures|China Healthcare Partnership|Softbank China Venture Capital|Siemens Venture Capital|Acidophil|Third Rock Ventures|Bay Partners|FM Management|Sequoia Capital|Keiretsu Forum|Bellingham Angel Organization|Tacoma Angel Network|Alliance of Angels|ZINO Society|Avrio Ventures|Pangaea Ventures|Sante Ventures,0.0125560210347724,-0.0105283736794833,,,0.0024903311317174,0.0403287140390251,0.0155364919024778,,,-0.0135531578649525,3.58351893845611,0.053602311030175404
2008-12-31,XLF,1.28654047,13.0,13,0.4479,0.975338,3,137.0,Bay Partners|Charles River Ventures|Foundation Capital|The Hit Forge|Eden Ventures|European Founders Fund|Andy Rachleff|Ben Horowitz|Bruce Dunlevie|Doug Mackenzie|Jeffrey Jordan|Kevin Compton|Marc Andreessen,-0.0056753499265883,0.0054528494111104,,,-0.0021142691547758,-0.0054740996640614,-0.0054705693544401,-0.0078405077103255,-0.0017748663868072,0.0038671514014838,2.6390573296152584,0.2246310531823379
